instnm,sub_pref,course,course_title,academic_year
Texas A&M University-Kingsville,CEEN,3303,STRUCTURAL ANALYSIS,2024
Texas A&M University-Kingsville,CEEN,3143,GEOTECHNICAL ENG LAB,2024
Texas A&M University-Kingsville,CEEN,2301,STATICS,2024
Texas A&M University-Kingsville,CEEN,2212,SURVEYING,2024
Texas A&M University-Kingsville,CEEN,2113,SURVEYING LAB,2024
Texas A&M University-Kingsville,BUAD,3366,INTRO TO BUSINESS INTELLIGENCE,2024
Texas A&M University-Kingsville,BUAD,3355,BUSINESS STATISTICS,2024
Texas A&M University-Kingsville,BUAD,2374,INTERNATIONAL BUSINESS,2024
Texas A&M University-Kingsville,BUAD,2341,BUSINESS LAW,2024
Texas A&M University-Kingsville,BUAD,1115,INTRO TO BUSINESS SOFTWARE,2024
Texas A&M University-Kingsville,CHEM,5308,CHEM/BIOCHEM ANALYSIS,2024
Texas A&M University-Kingsville,CRIM,3320,PSYCH OF CRIMINAL BEHAVIOR,2024
Texas A&M University-Kingsville,CRIM,3302,SOCIAL DEVIANCE,2024
Texas A&M University-Kingsville,CRIJ,4907,CRIMINAL JUSTICE INTERNSHIP,2024
Texas A&M University-Kingsville,CRIJ,4338,TOPICS IN CRIMINAL JUSTICE,2024
Texas A&M University-Kingsville,CRIJ,4331,CONSTITUTIONAL LAW I,2024
Texas A&M University-Kingsville,CRIJ,4320,LAW AND SOCIETY,2024
Texas A&M University-Kingsville,CRIJ,4305,SEMINAR IN CRIMINAL JUSTICE,2024
Texas A&M University-Kingsville,CRIJ,4301,CRIMINAL JUSTICE THEORY,2024
Texas A&M University-Kingsville,CRIJ,3304,RESEARCH METHODS IN CRIJ,2024
Texas A&M University-Kingsville,CRIJ,2313,CORRECTIONAL SYST & PRACTICES,2024
Texas A&M University-Kingsville,CRIJ,1313,JUVENILE JUSTICE SYSTEM,2024
Texas A&M University-Kingsville,CRIJ,1301,INTRO TO CRIMINAL JUSTICE,2024
Texas A&M University-Kingsville,COMS,1315,BUS & PROFESSIONAL COMM,2024
Texas A&M University-Kingsville,CRIM,3321,INTRODUCTION TO CRIMINOLOGY,2024
Texas A&M University-Kingsville,CRIM,4304,JUVENILE DELINQUENCY,2024
Texas A&M University-Kingsville,CRIM,4321,CRIMINOLOGICAL THEORY,2024
Texas A&M University-Kingsville,CSDO,4390,CLINICAL METHODOLOGIES,2024
Texas A&M University-Kingsville,CSDO,4336,COMM DISORDERS IN ADULTS,2024
Texas A&M University-Kingsville,CSDO,4329,VOICE AND FLUENCY DISORDERS,2024
Texas A&M University-Kingsville,CSDO,4327,DIAGNOSTICS IN COMM DIS (WI),2024
Texas A&M University-Kingsville,CSDO,4321,SPEECH SOUND DISORDERS,2024
Texas A&M University-Kingsville,CSDO,3321,ANAT OF AUDITORY AND VOCAL MEC,2024
Texas A&M University-Kingsville,CSDO,3313,INTRODUCTION TO AUDIOLOGY,2024
Texas A&M University-Kingsville,CSDO,2325,PHONETICS,2024
Texas A&M University-Kingsville,CSDO,2302,INTROD TO COMM DISORDERS,2024
Texas A&M University-Kingsville,CRIM,4382,METHODS OF SOCIAL RESEARCH,2024
Texas A&M University-Kingsville,CRIM,4345,VICTIMOLOGY,2024
Texas A&M University-Kingsville,CRIM,4342,SUBSTANCE ABUSE,2024
Texas A&M University-Kingsville,CRIM,4340,TOPICS IN CRIMINOLOGY,2024
Texas A&M University-Kingsville,CRIM,4336,DRUGS AND SOCIAL CONTROL,2024
Texas A&M University-Kingsville,CRIM,4331,CONSTITUTIONAL LAW I (WI),2024
Texas A&M University-Kingsville,CRIM,4328,WHITE COLLAR CRIME,2024
Texas A&M University-Kingsville,CRIM,4325,CORRECTIONS,2024
Texas A&M University-Kingsville,CRIM,4320,LAW AND SOCIETY,2024
Texas A&M University-Kingsville,COMM,2316,MEDIA PRODUCTION I,2024
Texas A&M University-Kingsville,COMM,2311,NEWSWRITING,2024
Texas A&M University-Kingsville,COMM,1307,INTROD TO THE MASS MEDIA,2024
Texas A&M University-Kingsville,CHEN,4389,MASS TRANSPORT PHENOMENA,2024
Texas A&M University-Kingsville,CHEN,4373,CHEMICAL REACTOR ENGINEERING,2024
Texas A&M University-Kingsville,CHEN,4341,CHEMICAL PROCESS SAFETY,2024
Texas A&M University-Kingsville,CHEN,4335,SPECIAL PROBLEMS,2024
Texas A&M University-Kingsville,CHEN,4316,CHEMICAL PROCESS DESIGN I,2024
Texas A&M University-Kingsville,CHEN,4278,UNIT OPERATIONS LAB I,2024
Texas A&M University-Kingsville,CHEN,4120,SEMINAR IN CHEN,2024
Texas A&M University-Kingsville,CHEN,3392,FLUID TRANSPORT PHENOMENA,2024
Texas A&M University-Kingsville,CHEN,3347,CHEM ENG THERMODYNAMICS I,2024
Texas A&M University-Kingsville,CHEN,3321,PROCESS SIMULATION,2024
Texas A&M University-Kingsville,CHEN,3310,HEAT TRANSPORT PHENOMENA,2024
Texas A&M University-Kingsville,CHEN,2371,CONSERVATION PRINCIPLES I,2024
Texas A&M University-Kingsville,CHEM,5412,SPECIAL TOPICS IN CHEMISTRY,2024
Texas A&M University-Kingsville,CHEM,5313,CHEMISTRY AND NANOSCIENCE,2024
Texas A&M University-Kingsville,COMM,3317,HISTORY OF MEDIA,2024
Texas A&M University-Kingsville,COMM,3331,PERSUASIVE COMMUNICATIONS,2024
Texas A&M University-Kingsville,COMM,4317,MASS MEDIA PUBLIC & THE LAW,2024
Texas A&M University-Kingsville,COMS,1311,INTROD/ ORAL COMMUNICATION,2024
Texas A&M University-Kingsville,COMM,4391,INDEPENDENT STUDY IN COMM,2024
Texas A&M University-Kingsville,COMM,4302,EDITORIAL WRITING,2024
Texas A&M University-Kingsville,BIOL,4304,RESEARCH PROJECTS IN BIOL,2024
Texas A&M University-Kingsville,ANSC,3995,INTERNSHIP,2024
Texas A&M University-Kingsville,ANSC,3390,SPECIAL TOPICS IN ANIMAL SCI,2024
Texas A&M University-Kingsville,ANSC,3335,ANIMAL BREEDING AND GENETICS,2024
Texas A&M University-Kingsville,ANSC,3313,REPRO PHYSIOL OF DOM ANIMALS,2024
Texas A&M University-Kingsville,ANSC,3310,PROCESSED MEATSS,2024
Texas A&M University-Kingsville,ANSC,3308,SHEEP AND GOAT MANAGEMENT,2024
Texas A&M University-Kingsville,ANSC,3306,EQUINE MANAGEMENT,2024
Texas A&M University-Kingsville,ANSC,3302,SWINE MANAGEMENT,2024
Texas A&M University-Kingsville,ANSC,2310,LIVESTOCK MGMT TECHNIQUES,2024
Texas A&M University-Kingsville,ANSC,2307,PRIN OF FEEDS & FEEDING,2024
Texas A&M University-Kingsville,ANSC,1419,INTROD TO ANIMAL SCIENCE,2024
Texas A&M University-Kingsville,ANSC,4303,ANAT AND PHYS OF DOM ANIMALS,2024
Texas A&M University-Kingsville,AGSC,4395,PROBS IN AGRICULTURAL SCI,2024
Texas A&M University-Kingsville,ANSC,4307,ANIMAL NUTRITION,2024
Texas A&M University-Kingsville,ARTS,1303,ART HISTORY I,2024
Texas A&M University-Kingsville,ANTH,4382,METHODS OF SOCIAL RESEARCH,2024
Texas A&M University-Kingsville,ANTH,4350,SELECTED TOPICS IN ANTHROP,2024
Texas A&M University-Kingsville,ANTH,3304,FUNDAMENTALS OF ARCHAEOLOGY,2024
Texas A&M University-Kingsville,ANTH,2303,INTROD TO PHYSICAL ANTHROP,2024
Texas A&M University-Kingsville,ANTH,2302,INTROD TO ANTHROPOLOGY,2024
Texas A&M University-Kingsville,ANTH,2301,INTRODUCTION TO ARCHEOLOGY,2024
Texas A&M University-Kingsville,ANSC,4395,PROBLEMS IN ANIMAL SCINCE,2024
Texas A&M University-Kingsville,ARTS,1311,DESIGN I,2024
Texas A&M University-Kingsville,AGSC,4353,AGRIC BUILDING REQUIREMENTS,2024
Texas A&M University-Kingsville,AEEN,3303,STRUCTURAL ANALYSIS,2024
Texas A&M University-Kingsville,AEEN,1310,COMPUTER GRAPHICS,2024
Texas A&M University-Kingsville,ACCT,4319,ADV COST/MANAGERIAL ACCT,2024
Texas A&M University-Kingsville,ACCT,4314,ADVANCED FINANCIAL ACCOUNTING,2024
Texas A&M University-Kingsville,ACCT,4305,ETHICS FOR ACCOUNTANTS,2024
Texas A&M University-Kingsville,ACCT,3338,FINANCIAL STATEMENT ANALYSIS,2024
Texas A&M University-Kingsville,ACCT,3311,INTERMEDIATE ACCOUNTING I,2024
Texas A&M University-Kingsville,ACCT,3308,INCOME TAX ACCOUNTING,2024
Texas A&M University-Kingsville,ACCT,2302,PRNC OF ACCOUNTING II,2024
Texas A&M University-Kingsville,ACCT,2301,PRINCIPLES OF ACCOUNTING I,2024
Texas A&M University-Kingsville,AEEN,3316,ARCHITECTURAL DESIGN,2024
Texas A&M University-Kingsville,AEEN,3334,BUILDING ELECTRICAL SYSTEMS II,2024
Texas A&M University-Kingsville,AGSC,3367,INTROD TO AGRIC SCI & TECH,2024
Texas A&M University-Kingsville,AGSC,3363,PROG PLAN/ AGRIC SCI & TECH,2024
Texas A&M University-Kingsville,AGSC,1451,INTROD TO AGRIC SYSTEMS,2024
Texas A&M University-Kingsville,AGRI,4171,SEMINAR,2024
Texas A&M University-Kingsville,AGRI,3995,INTERNSHIP (WI),2024
Texas A&M University-Kingsville,AGRI,3372,CONTEMPORARY ISSUES (WI),2024
Texas A&M University-Kingsville,AGBU,4395,PROBLEMS IN AGRIBUSINESS,2024
Texas A&M University-Kingsville,AGBU,4360,AGRICULTURAL PRICE ANALYSIS,2024
Texas A&M University-Kingsville,AGBU,3320,INTRO SYSTEMS THINKING AG,2024
Texas A&M University-Kingsville,AEEN,4340,"ENG PROJ EST, PLAN & CONTROL",2024
Texas A&M University-Kingsville,AEEN,4326,CONSTRUCTION ENGINEERING,2024
Texas A&M University-Kingsville,AEEN,4320,BUILDING SERVICES ENGINEERING,2024
Texas A&M University-Kingsville,AEEN,4316,STRUCTURAL STEEL DESIGN,2024
Texas A&M University-Kingsville,AEEN,4279,SENIOR DESIGN PROJECT I,2024
Texas A&M University-Kingsville,AEEN,3346,THERMAL ANALYSIS,2024
Texas A&M University-Kingsville,AEEN,3335,BUILDING ENVIRONMENTAL SYSTEMS,2024
Texas A&M University-Kingsville,AEEN,3332,BUILDING ELECTRICAL SYSTEMS I,2024
Texas A&M University-Kingsville,BIOL,4355,TOPICS IN BIOLOGY,2024
Texas A&M University-Kingsville,ARTS,1316,DRAWING I,2024
Texas A&M University-Kingsville,BIOL,2401,HUMAN ANATOMY & PHYSIOL I,2024
Texas A&M University-Kingsville,BIOL,2375,LIFE SCIENCE,2024
Texas A&M University-Kingsville,BIOL,1307,GENERAL BIOLOGY II,2024
Texas A&M University-Kingsville,BIOL,1306,GENERAL BIOLOGY I,2024
Texas A&M University-Kingsville,BIOL,4102,SEMINAR (WI),2024
Texas A&M University-Kingsville,BIOL,3408,ANIMAL PHYSIOLOGY,2024
Texas A&M University-Kingsville,BIOL,3407,ECOLOGY,2024
Texas A&M University-Kingsville,BIOL,3402,GENETICS,2024
Texas A&M University-Kingsville,BIOL,2421,ELEMENTARY MICROBIOLOGY,2024
Texas A&M University-Kingsville,BIOL,2402,HUMAN ANAT-PHYS II,2024
Texas A&M University-Kingsville,BIOL,1106,GENERAL BIOLOGY LABORATORY I,2024
Texas A&M University-Kingsville,BCOM,3306,BUSINESS COMMUNICATION (WI),2024
Texas A&M University-Kingsville,ARTS,4399,SENIOR EXHIBITION,2024
Texas A&M University-Kingsville,ARTS,4358,PACKAGE DESIGN,2024
Texas A&M University-Kingsville,ARTS,4344,ADVANCED CERAMICS,2024
Texas A&M University-Kingsville,ARTS,4333,ADVANCED PRINTMAKING,2024
Texas A&M University-Kingsville,ARTS,4311,ADVANCED PAINTING,2024
Texas A&M University-Kingsville,ARTS,4300,ADVANCED DRAWING,2024
Texas A&M University-Kingsville,ARTS,3350,ART DESN WILDLIFE PHOTO,2024
Texas A&M University-Kingsville,ARTS,3301,DIGITAL PAINTING,2024
Texas A&M University-Kingsville,ARTS,2346,CERAMICS,2024
Texas A&M University-Kingsville,ARTS,2333,PRINTMAKING,2024
Texas A&M University-Kingsville,ARTS,2326,SCULPTURE,2024
Texas A&M University-Kingsville,ARTS,2313,GRAPHIC DESIGN,2024
Texas A&M University-Kingsville,ARTS,1375,INTRO TO DIGITAL PHOTOGRAPHY,2024
Texas A&M University-Kingsville,BIOL,1107,GENERAL BIOLOGY LABORATORY II,2024
Texas A&M University-Kingsville,ACCT,4310,ACCOUNTING SYSTEMS,2024
Texas A&M University-Kingsville,ENGL,1301,RHETORIC AND COMPOSITION,2024
Texas A&M University-Kingsville,ENGL,1302,RHETORIC AND COMPOSITION,2024
Texas A&M University-Kingsville,ENGL,1171,INFORMATION LITERACY,2024
Texas A&M University-Kingsville,EEEN,3449,MICROPROCESSOR SYSTEMS,2024
Texas A&M University-Kingsville,EEEN,3334,RANDOM SIGNALS,2024
Texas A&M University-Kingsville,EEEN,3325,ELECTRONICS I,2024
Texas A&M University-Kingsville,EEEN,3321,NETWORK ANALYSIS II,2024
Texas A&M University-Kingsville,EEEN,2340,DIGITAL LOGIC DESIGN,2024
Texas A&M University-Kingsville,EDSL,5320,RESEARCH IN ENG AS A SEC LANG,2024
Texas A&M University-Kingsville,EDSE,4359,TEACHING EXCEPTIONAL STUDENTS,2024
Texas A&M University-Kingsville,EDSE,4358,PRINCIPLES BEHAVIOR MANAGEMENT,2024
Texas A&M University-Kingsville,EDSE,4349,FOUNDATIONS SPECIAL EDUC (WI),2024
Texas A&M University-Kingsville,EDRG,4304,TEACH READING IN CONTENT AREA,2024
Texas A&M University-Kingsville,EEEN,4252,ADVANCED LABORATORY,2024
Texas A&M University-Kingsville,EEEN,4342,ELECTRONIC II,2024
Texas A&M University-Kingsville,EEEN,5331,DIGITAL SIGNAL PROCESSING,2024
Texas A&M University-Kingsville,EEEN,4422,ELECTRIC DRIVES,2024
Texas A&M University-Kingsville,EEEN,4354,LINEAR CONTROL SYSTEMS,2024
Texas A&M University-Kingsville,EEEN,4344,COMPUTR ARCHITECTR AND DESIGN,2024
Texas A&M University-Kingsville,EDRG,3314,FOUND OF LITERACY INSTR (WI),2024
Texas A&M University-Kingsville,GEOL,1101,EARTH SCIENCE I LABORATORY,2024
Texas A&M University-Kingsville,GEOG,4435,REMOTE SENSING,2024
Texas A&M University-Kingsville,GEOG,3305,ENVIRONMENTAL GEOGRAPHY,2024
Texas A&M University-Kingsville,GEOG,2472,INTRO TO GEOGRAPHIC INFO SYS,2024
Texas A&M University-Kingsville,GEOG,1303,WORLD GEOGRAPHY,2024
Texas A&M University-Kingsville,GEEN,1201,ENGINEERING AS A CAREER,2024
Texas A&M University-Kingsville,FINC,4366,ENTREPRENEURIAL FINANCE,2024
Texas A&M University-Kingsville,FINC,4336,INTERMEDIATE FINANCIAL MGMT,2024
Texas A&M University-Kingsville,FINC,4334,BANK MANAGEMENT,2024
Texas A&M University-Kingsville,FINC,4331,INVESTMENTS,2024
Texas A&M University-Kingsville,GEOL,1103,PHYSICAL GEOLOGY LABORATORY,2024
Texas A&M University-Kingsville,FINC,3338,FINANCIAL STATEMENT ANALYSIS,2024
Texas A&M University-Kingsville,GEOL,1301,EARTH SCIENCE I,2024
Texas A&M University-Kingsville,HDFS,4343,SPECIAL TOPICS IN HDFS,2024
Texas A&M University-Kingsville,HDFS,2322,FAMILY & COMMUNITY HEALTH,2024
Texas A&M University-Kingsville,HDFS,2320,FOUNDATIONS OF HUMAN DVPT,2024
Texas A&M University-Kingsville,GEOL,5312,GEOGRAPHIC INFORMATION SYST,2024
Texas A&M University-Kingsville,GEOL,4395,SPECIAL PROBLEMS,2024
Texas A&M University-Kingsville,GEOL,3431,STRATIGRAPHY AND SEDIMENTOLOGY,2024
Texas A&M University-Kingsville,GEOL,3409,MINERALOGY,2024
Texas A&M University-Kingsville,GEOL,3307,FIELD GEOLOGY,2024
Texas A&M University-Kingsville,GEOL,3107,FIELD GEOLOGY LABORATORY,2024
Texas A&M University-Kingsville,GEOL,2376,NATURE OF EARTH AND UNIVERSE,2024
Texas A&M University-Kingsville,GEOL,1303,PHYSICAL GEOLOGY,2024
Texas A&M University-Kingsville,GEOL,1302,"INTRO OCEAN, ASTRON & ATMOS",2024
Texas A&M University-Kingsville,FINC,3321,BUSINESS FINANCE,2024
Texas A&M University-Kingsville,ENVS,2315,INTRO ENVIRONMENTAL SCIENCE,2024
Texas A&M University-Kingsville,ENGL,4360,TOPICS IN AMERICAN LITERATURE,2024
Texas A&M University-Kingsville,ENGL,4340,TOPICS IN BRITISH LITERATURE,2024
Texas A&M University-Kingsville,ENGL,4114,SENIOR PORTFOLIO PROJECT,2024
Texas A&M University-Kingsville,ENGL,3333,SURVEY OF AMERICAN LITERATURE,2024
Texas A&M University-Kingsville,ENGL,3314,PROFESSIONAL WRITING STYLE,2024
Texas A&M University-Kingsville,ENGL,2374,PROFESSIONAL COMMUNICATION,2024
Texas A&M University-Kingsville,ENGL,2342,INTRODUCTION TO LITERATURE,2024
Texas A&M University-Kingsville,ENGL,2314,TECHNICAL WRITING,2024
Texas A&M University-Kingsville,ENVS,4320,AQUATIC AND MARINE ECOSYSTEMS,2024
Texas A&M University-Kingsville,ENVS,4395,RESEARCH ENVIRONMENTAL SCIENCE,2024
Texas A&M University-Kingsville,EVEN,4336,SELECTED TOPICS,2024
Texas A&M University-Kingsville,EVEN,4102,ENVIRON ENGINEERING DESIGN I,2024
Texas A&M University-Kingsville,EVEN,3321,ENVIRONMENTAL ENGINEERING LAB,2024
Texas A&M University-Kingsville,EVEN,2310,INTRO TO ENVIRONMNTL ENGINEER,2024
Texas A&M University-Kingsville,EDBL,3348,TEACH THE CURRICULUM IN SPAN,2024
Texas A&M University-Kingsville,EDBL,3325,TEACHING EMERG BIL STUDENTS,2024
Texas A&M University-Kingsville,EDBL,3320,ASSESSING EMERG BIL STUDENTS,2024
Texas A&M University-Kingsville,EDBL,3308,SURVEY BILINGUAL EDUC,2024
Texas A&M University-Kingsville,ECON,2302,PRINCIPLES OF MICROECONOMICS,2024
Texas A&M University-Kingsville,ECON,2301,PRINCIPLES OF MACROECONOMICS,2024
Texas A&M University-Kingsville,CSEN,4320,COMPUTER NETWORKS,2024
Texas A&M University-Kingsville,CSEN,4317,SOFTWARE ENGINEERING II,2024
Texas A&M University-Kingsville,CSEN,4201,SOFTWARE ENG PROJECT,2024
Texas A&M University-Kingsville,CSEN,3315,COMPUTER GRAPHICS,2024
Texas A&M University-Kingsville,CSEN,2310,OBJECT-ORIENTED SOFTWARE ENG,2024
Texas A&M University-Kingsville,CSEN,2304,INTROD TO COMPUTER SCIENCE,2024
Texas A&M University-Kingsville,CSEN,4367,DATA MINING,2024
Texas A&M University-Kingsville,CSEN,4372,CYBER SECURITY,2024
Texas A&M University-Kingsville,CSEN,5322,OPERATING SYSTEMS,2024
Texas A&M University-Kingsville,EDKN,4328,INTERNSHIP,2024
Texas A&M University-Kingsville,EDKN,4325,BIOMECHANICS,2024
Texas A&M University-Kingsville,EDKN,3436,BASIC PHYSIOLOGY OF EXERCISE,2024
Texas A&M University-Kingsville,EDKN,3355,SPORT AND THE LAW,2024
Texas A&M University-Kingsville,EDKN,3353,APPLIED PERFORMANCE PSYCHOLOGY,2024
Texas A&M University-Kingsville,EDKN,3352,SPORT PSYCHOLOGY,2024
Texas A&M University-Kingsville,EDKN,3345,MEAS/EVAL IN KINESIOLOGY,2024
Texas A&M University-Kingsville,EDKN,3343,STRENGTH AND CONDITIONING,2024
Texas A&M University-Kingsville,EDKN,3320,MOTOR DEVEL AND MOTOR LEARNING,2024
Texas A&M University-Kingsville,EDKN,2330,INTRODUCTION TO SPORT BUSINESS,2024
Texas A&M University-Kingsville,EDKN,2324,ADMIN OF SPORTS PROGRAMS,2024
Texas A&M University-Kingsville,EDKN,2322,PREVENTN AND CARE OF ATHL INJ,2024
Texas A&M University-Kingsville,EDKN,2130,SPORT BUSINESS APPRENTICESHIP,2024
Texas A&M University-Kingsville,EDKN,2112,TEACHING OF INDIV/DUAL SPORTS,2024
Texas A&M University-Kingsville,EDKN,2110,TEACHING LIFELONG ACTIVITIES,2024
Texas A&M University-Kingsville,EDKN,1309,FUND OF COACHING & OFFICIATING,2024
Texas A&M University-Kingsville,EDKN,1305,INTRO TO EXERCISE SCIENCE,2024
Texas A&M University-Kingsville,EDKN,1301,FOUNDATIONS OF KINESIOLOGY,2024
Texas A&M University-Kingsville,EDKN,2340,MEDICAL TERMINOLOGY,2024
Texas A&M University-Kingsville,EDKN,4329,SR SEMINAR IN EXERCISE SCIENCE,2024
Texas A&M University-Kingsville,EDKN,4342,MOTOR SKILLS SPECIAL POPULATNS,2024
Texas A&M University-Kingsville,EDKN,4352,PSYCHOLOGY OF INJURY,2024
Texas A&M University-Kingsville,EDKN,4433,ADV ORTHOPAEDIC EVALUATION II,2024
Texas A&M University-Kingsville,EDKN,4401,EXERCISE TEST AND PRESCRIPTION,2024
Texas A&M University-Kingsville,EDKN,1150,MAT PILATES,2024
Texas A&M University-Kingsville,EDKN,1142,BOWLING,2024
Texas A&M University-Kingsville,EDKN,2335,SPORT IN GLOBAL SOCIETY,2024
Texas A&M University-Kingsville,EDED,3344,ASSESS/TEACHING MATHEMATICS,2024
Texas A&M University-Kingsville,EDED,4613,STUDENT TEACHING,2024
Texas A&M University-Kingsville,EDED,3304,INTROD TO THE TEACHING PROF,2024
Texas A&M University-Kingsville,EDED,4318,ACADEMICS CREATIVITY PLAY,2024
Texas A&M University-Kingsville,EDED,4310,TECHNOLOGY & MEDIA IN EDUC,2024
Texas A&M University-Kingsville,EDED,3362,INSTR MTHDS AND STRAT SEC SCH,2024
Texas A&M University-Kingsville,EDED,3346,ASSESS/TEACHING OF SCIENCE,2024
Texas A&M University-Kingsville,EDKN,1137,WEIGHT TRAINING AND COND,2024
Texas A&M University-Kingsville,EDED,3341,GROUP MGMT IN PHYS ACTIVITIES,2024
Texas A&M University-Kingsville,EDED,3333,CLSRM MGT AND ORG IN MID SCH,2024
Texas A&M University-Kingsville,EDED,3332,CURR MATS DEVELOPMT AND PLAN,2024
Texas A&M University-Kingsville,EDED,3313,CHILD DEVELOPMENT,2024
Texas A&M University-Kingsville,EDED,3310,INTROD/INSTRUCTIONAL DESIGN,2024
Texas A&M University-Kingsville,EDED,4320,CROSS-CURRIC INSTRUCT DESIGN,2024
Texas A&M University-Kingsville,EDHL,3333,GROWTH DEVELOP & SEXUALITY,2024
Texas A&M University-Kingsville,EDHL,2124,CPR AND FIRST AID,2024
Texas A&M University-Kingsville,EDHL,4344,HEALTH AND AGING,2024
Texas A&M University-Kingsville,EDHL,1254,CONTEMPORARY WELLNESS,2024
Texas A&M University-Kingsville,EDKN,1121,ELEMENTARY SWIMMING,2024
Texas A&M University-Kingsville,EDKN,1107,VARSITY FOOTBALL,2024
Texas A&M University-Kingsville,PLSS,4326,HORT FRUIT CROP PRODUCTION,2024
Texas A&M University-Kingsville,ANSC,4308,STATISTICS IN AGRICULTURE,2024
Texas A&M University-Kingsville,AGBU,3366,AGRICULTURAL POLICY,2024
Texas A&M University-Kingsville,AGBU,3370,AGR. SALES AND CONSULTING,2024
Texas A&M University-Kingsville,AGBU,3390,SPECIAL TOPICS IN AGRIBUS,2024
Texas A&M University-Kingsville,AGBU,4350,AGRICULTURAL FINANCE,2024
Texas A&M University-Kingsville,ANTH,4303,FOLK MEDICINE,2024
Texas A&M University-Kingsville,PSYC,4323,HISTORY & SYSTEMS OF PSYC (WI),2024
Texas A&M University-Kingsville,PSYC,4307,PSYCHOPHARMACOLOGY,2024
Texas A&M University-Kingsville,PSYC,4304,FAMILY THERAPY,2024
Texas A&M University-Kingsville,PSYC,4301,CROSS-CULTURAL PSYCHOLOGY (WI),2024
Texas A&M University-Kingsville,AGBU,3355,INTL AGRIBUSINESS MKTG,2024
Texas A&M University-Kingsville,PSYC,4330,BIOLOGICAL PSYCHOLOGY,2024
Texas A&M University-Kingsville,AGBU,3330,DECISION SUPPORT TOOLS FOR AG,2024
Texas A&M University-Kingsville,VETT,3402,VETERINARY ANATOMY,2024
Texas A&M University-Kingsville,MUSA,2110,APPLIED MUSIC I,2024
Texas A&M University-Kingsville,MGMT,4365,ETHICS AND SUSTAINABILITY,2024
Texas A&M University-Kingsville,MGMT,4360,SMALL BUSINESS CONSULTING,2024
Texas A&M University-Kingsville,MGMT,4358,LEAN OPERATIONS,2024
Texas A&M University-Kingsville,MGMT,4338,STRATEGIC HR MANAGEMENT,2024
Texas A&M University-Kingsville,MGMT,4331,INTERNATIONAL MANAGEMENT,2024
Texas A&M University-Kingsville,MKTG,4390,MARKETING MGMT AND ANALYTICS,2024
Texas A&M University-Kingsville,MKTG,4350,CONSUMER BEHAVIOR,2024
Texas A&M University-Kingsville,MKTG,4310,RETAIL MARKETING MANAGEMENT,2024
Texas A&M University-Kingsville,MKTG,3370,ONLINE MARKETING,2024
Texas A&M University-Kingsville,MUSA,4410,APPLIED MUSIC I,2024
Texas A&M University-Kingsville,ISYS,4358,INFO SYSTEMS PROJECT MNGT,2024
